src_ip,src_port,dst_ip,dst_port,proto,service,conn_state,src_bytes,dst_bytes,duration,anomaly_score,label,type
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,1577,2001:dc3::35,53,udp,dns,SF,28,1097,0.129082,0.0064,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,26624,2001:dc3::35,53,udp,dns,SF,28,1097,0.125417,0.0064,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,56627,2001:dc3::35,53,udp,dns,SF,28,1097,0.131038,0.0064,0,normal
172.17.0.5,60878,192.168.1.190,53,udp,dns,SHR,0,178,0.022612,0.0064,0,normal
192.168.1.31,47973,192.168.1.1,53,udp,dns,SHR,0,0,0.0,0.0063,1,ddos
192.168.1.31,34251,192.168.1.1,53,udp,dns,SHR,0,0,0.0,0.0063,1,dos
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,52260,2001:503:ba3e::2:30,53,udp,dns,SF,38,1166,0.212877,0.0063,0,normal
192.168.1.31,48434,192.168.1.1,53,udp,dns,SHR,0,0,0.0,0.0063,1,ddos
192.168.1.30,33902,192.168.1.1,53,udp,dns,SHR,0,0,0.0,0.0063,1,ddos
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,10494,2001:500:1::803f:235,53,udp,dns,SF,42,1173,0.241508,0.0063,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,62106,2001:500:1::803f:235,53,udp,dns,SF,42,1173,0.228668,0.0062,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,3729,2001:500:1::803f:235,53,udp,dns,SF,38,1166,0.226473,0.0062,0,normal
192.168.1.190,6428,193.221.113.53,53,udp,dns,SF,50,83,7.797145,0.0061,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,9520,2001:503:39c1::30,53,udp,dns,SF,39,760,0.697772,0.006,0,normal
192.168.1.195,1435,192.168.1.195,1435,tcp,-,S0,0,0,0.297851,0.006,0,normal
192.168.1.194,80,192.168.1.194,1737,tcp,-,S0,0,0,0.297707,0.006,0,normal
172.17.0.8,47537,192.168.1.190,53,udp,dns,SHR,0,212,0.02771,0.006,0,normal
192.168.1.152,1992,192.168.1.152,1992,tcp,-,S0,0,0,0.168991,0.006,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,31799,2001:dc3::35,53,udp,dns,SF,28,1097,0.137343,0.006,0,normal
192.168.1.133,5353,224.0.0.251,5353,udp,dns,S0,468,0,13.004497,0.0058,0,normal
192.168.1.190,31900,199.7.91.13,53,udp,dns,SF,28,1097,0.019781,0.0058,0,normal
192.168.1.190,7927,199.7.83.42,53,udp,dns,SF,28,1097,0.014063,0.0058,0,normal
192.168.1.133,5353,224.0.0.251,5353,udp,dns,S0,468,0,13.042073,0.0058,0,normal
fe80::855:e4ef:de26:7aca,5353,ff02::fb,5353,udp,dns,S0,448,0,12.693435,0.0058,0,normal
fe80::855:e4ef:de26:7aca,5353,ff02::fb,5353,udp,dns,S0,196,0,17.50901,0.0058,0,normal
192.168.1.133,5353,224.0.0.251,5353,udp,dns,S0,468,0,13.041775,0.0058,0,normal
fe80::855:e4ef:de26:7aca,5353,ff02::fb,5353,udp,dns,S0,448,0,12.693435,0.0058,0,normal
192.168.1.152,1383,192.168.1.152,1383,tcp,-,S0,0,0,0.297332,0.0057,0,normal
192.168.1.184,8080,192.168.1.184,1467,tcp,-,S0,0,0,0.169308,0.0056,0,normal
172.17.0.5,38247,192.168.1.190,53,udp,dns,SHR,0,178,0.02162,0.0055,0,normal
192.168.1.34,60058,192.168.1.1,53,udp,dns,SF,66,382,0.019358,0.0055,1,mitm
172.17.0.5,49102,192.168.1.190,53,udp,dns,SHR,0,178,0.021698,0.0055,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,20518,2001:500:1::803f:235,53,udp,dns,SF,39,1167,0.229342,0.0054,0,normal
192.168.1.190,52047,199.7.83.42,53,udp,dns,SF,28,1097,0.008336,0.0054,0,normal
192.168.1.190,31273,205.251.199.194,53,udp,dns,SF,51,136,6.032023,0.0054,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,49645,2001:500:3::42,53,udp,dns,SF,28,1097,0.070005,0.0053,0,normal
192.168.1.31,49721,192.168.1.1,53,udp,dns,SHR,0,0,0.0,0.0053,1,ddos
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,41276,2001:500:1::803f:235,53,udp,dns,SF,40,1171,0.241658,0.0052,0,normal
192.168.1.190,16667,199.7.83.42,53,udp,dns,SF,28,1097,0.011002,0.0052,0,normal
192.168.1.190,24642,199.7.91.13,53,udp,dns,SF,28,1097,0.01093,0.0052,0,normal
192.168.1.152,48052,192.168.1.190,53,udp,dns,SHR,0,298,0.002807,0.0051,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,12571,2001:500:3682::12,53,udp,dns,SF,49,945,0.332068,0.005,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,41293,2001:500:3682::12,53,udp,dns,SF,49,945,0.332154,0.005,0,normal
192.168.1.193,49220,192.168.1.33,4444,tcp,-,OTH,0,0,0.0,0.0049,1,ransomware
192.168.1.193,49158,192.168.1.33,7870,tcp,-,OTH,0,0,0.0,0.0049,1,ransomware
192.168.1.190,1949,192.168.1.190,1949,tcp,-,S0,0,0,0.296653,0.0048,0,normal
192.168.1.152,1861,192.168.1.152,1861,tcp,-,S0,0,0,0.170501,0.0048,0,normal
192.168.1.193,49218,192.168.1.37,4444,tcp,-,OTH,0,0,0.0,0.0048,1,ransomware
192.168.1.193,49164,192.168.1.33,7870,tcp,-,OTH,0,0,0.0,0.0048,1,ransomware
192.168.1.193,49207,192.168.1.33,4444,tcp,-,OTH,0,0,0.0,0.0048,1,ransomware
192.168.1.190,1206,192.168.1.190,1206,tcp,-,S0,0,0,0.296936,0.0048,0,normal
192.168.1.195,1591,192.168.1.195,1591,tcp,-,S0,0,0,0.169833,0.0047,0,normal
192.168.1.190,1665,192.168.1.190,1665,tcp,-,S0,0,0,0.169765,0.0047,0,normal
192.168.1.152,1298,192.168.1.152,1298,tcp,-,S0,0,0,0.169739,0.0047,0,normal
192.168.1.152,33152,192.168.1.190,53,udp,dns,SHR,0,298,0.002616,0.0045,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,18312,2001:500:856e::30,53,udp,dns,SF,42,763,0.643102,0.0045,0,normal
192.168.1.193,49247,192.168.1.37,4444,tcp,-,OTH,0,0,0.0,0.0044,1,ransomware
192.168.1.193,49159,192.168.1.37,8001,tcp,-,OTH,0,0,0.0,0.0044,1,ransomware
192.168.1.193,49220,192.168.1.33,4444,tcp,-,OTH,0,0,0.0,0.0044,1,ransomware
192.168.1.193,49199,192.168.1.37,4444,tcp,-,OTH,0,0,0.0,0.0044,1,ransomware
192.168.1.193,49205,192.168.1.37,4444,tcp,-,OTH,0,0,0.0,0.0044,1,ransomware
192.168.1.33,4444,192.168.1.193,49235,tcp,-,OTH,0,0,0.0,0.0044,1,ransomware
192.168.1.194,80,192.168.1.194,1305,tcp,-,S0,0,0,0.171207,0.0043,0,normal
192.168.1.30,60391,192.168.1.1,53,udp,dns,SF,116,116,0.4024,0.0043,1,ddos
192.168.1.193,80,192.168.1.193,1801,tcp,-,S0,0,0,0.171064,0.0043,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,16799,2001:dc3::35,53,udp,dns,SF,43,1174,0.142671,0.0041,0,normal
192.168.1.193,80,192.168.1.193,1364,tcp,-,S0,0,0,0.170716,0.0041,0,normal
192.168.1.133,5353,224.0.0.251,5353,udp,dns,S0,429,0,13.458382,0.004,0,normal
192.168.1.133,5353,224.0.0.251,5353,udp,dns,S0,429,0,13.458391,0.004,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,13438,2001:500:2d::d,53,udp,dns,SF,42,1170,0.065694,0.0039,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,51055,2001:7fd::1,53,udp,dns,SF,28,1097,0.04624,0.0039,0,normal
192.168.1.152,60495,192.168.1.190,53,udp,dns,SHR,0,298,0.002445,0.0039,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,43928,2001:dc3::35,53,udp,dns,SF,39,1167,0.190829,0.0038,0,normal
192.168.1.190,27295,205.251.193.121,53,udp,dns,SF,51,136,5.21789,0.0038,0,normal
192.168.1.33,42767,192.168.1.193,445,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.193,49222,192.168.1.37,4444,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.37,4444,192.168.1.193,49222,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.33,33721,192.168.1.193,445,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.37,4444,192.168.1.193,49236,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.193,49222,192.168.1.37,4444,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.37,39431,192.168.1.193,445,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.37,38309,192.168.1.193,445,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.193,49218,192.168.1.37,4444,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.37,4444,192.168.1.193,49209,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.33,41003,192.168.1.193,445,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.37,4444,192.168.1.193,49218,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.37,38659,192.168.1.193,445,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,26734,2001:500:3::42,53,udp,dns,SF,43,1174,0.012459,0.0038,0,normal
192.168.1.193,49245,192.168.1.33,4444,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.37,45957,192.168.1.193,445,tcp,-,OTH,0,0,0.0,0.0038,1,ransomware
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,448,0,13.118994,0.0037,0,normal
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,448,0,13.076935,0.0037,0,normal
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,448,0,13.100937,0.0037,0,normal
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,448,0,13.075713,0.0037,0,normal
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,448,0,13.294371,0.0037,0,normal
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,448,0,13.083832,0.0037,0,normal
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,448,0,13.135072,0.0037,0,normal
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,448,0,13.082493,0.0037,0,normal
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,244,0,14.649792,0.0037,0,normal
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,448,0,13.093798,0.0037,0,normal
192.168.1.190,18822,184.26.161.32,53,udp,dns,SF,52,101,6.463364,0.0037,0,normal
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,244,0,14.649836,0.0037,0,normal
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,448,0,13.107496,0.0037,0,normal
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,448,0,13.107515,0.0037,0,normal
192.168.1.190,21462,193.108.91.240,53,udp,dns,SHR,0,0,0.0,0.0036,0,normal
192.168.1.190,42682,184.85.248.65,53,udp,dns,SHR,0,0,0.0,0.0036,0,normal
192.168.1.31,55334,192.168.1.1,53,udp,dns,SF,66,319,0.065394,0.0036,1,mitm
192.168.1.193,49235,192.168.1.33,4444,tcp,-,OTH,0,0,0.0,0.0035,1,ransomware
192.168.1.193,49218,192.168.1.37,4444,tcp,-,OTH,0,0,0.0,0.0035,1,ransomware
192.168.1.152,58619,192.168.1.190,53,udp,dns,SHR,0,298,0.002132,0.0035,0,normal
fe80::76:ad3e:1329:a7fd,5353,ff02::fb,5353,udp,dns,S0,360,0,13.06985,0.0033,0,normal
172.17.0.7,52623,192.168.1.190,53,udp,dns,SHR,0,178,0.019766,0.0032,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,46232,2001:dc3::35,53,udp,dns,SF,39,1167,0.168509,0.0032,0,normal
192.168.1.190,14964,208.84.0.53,53,udp,dns,SF,50,83,6.765674,0.0032,0,normal
192.168.1.190,43285,205.251.194.102,53,udp,dns,SF,51,136,4.855501,0.0031,0,normal
fe80::855:e4ef:de26:7aca,5353,ff02::fb,5353,udp,dns,S0,352,0,13.218223,0.0031,0,normal
172.17.0.7,53967,192.168.1.190,53,udp,dns,SHR,0,212,0.025308,0.0031,0,normal
192.168.1.194,80,192.168.1.194,1338,tcp,-,S0,0,0,0.296,0.0031,0,normal
fe80::76:ad3e:1329:a7fd,5353,ff02::fb,5353,udp,dns,S0,360,0,13.058133,0.003,0,normal
fe80::76:ad3e:1329:a7fd,5353,ff02::fb,5353,udp,dns,S0,360,0,13.050351,0.003,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,3385,2001:7fe::53,53,udp,dns,SF,39,1170,0.068495,0.003,0,normal
192.168.1.195,1585,192.168.1.195,1585,tcp,-,S0,0,0,0.172461,0.0029,0,normal
192.168.1.34,36738,192.168.1.1,53,udp,dns,SF,72,296,0.015111,0.0029,1,mitm
192.168.1.190,1242,192.168.1.190,1242,tcp,-,S0,0,0,0.172607,0.0029,0,normal
192.168.1.190,1818,192.168.1.190,1818,tcp,-,S0,0,0,0.171606,0.0029,0,normal
192.168.1.152,1738,192.168.1.152,1738,tcp,-,S0,0,0,0.172603,0.0029,0,normal
192.168.1.184,8080,192.168.1.184,1787,tcp,-,S0,0,0,0.172329,0.0029,0,normal
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,2725,2001:500:2f::f,53,udp,dns,SF,28,1097,0.040893,0.0029,0,normal
192.168.1.190,1959,192.168.1.190,1959,tcp,-,S0,0,0,0.172587,0.0029,0,normal
192.168.1.184,8080,192.168.1.184,1702,tcp,-,S0,0,0,0.171819,0.0029,0,normal
192.168.1.184,8080,192.168.1.184,1415,tcp,-,S0,0,0,0.171971,0.0029,0,normal
192.168.1.193,80,192.168.1.193,1669,tcp,-,S0,0,0,0.171616,0.0029,0,normal
192.168.1.32,54392,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,41258,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,37780,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,37790,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.31,46020,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,injection
192.168.1.32,44614,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,35044,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,46846,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,46466,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,39670,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,37356,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,47034,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,50580,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.193,49235,192.168.1.33,4444,tcp,-,OTH,0,0,0.0,0.0028,1,ransomware
192.168.1.32,49568,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,56666,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,58836,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,59298,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,34728,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,60868,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,36774,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,54324,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,54002,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,34098,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,58282,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,51986,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,49780,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,54752,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,35380,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,58974,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,53084,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,38454,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.193,49160,192.168.1.33,7870,tcp,-,OTH,0,0,0.0,0.0028,1,ransomware
192.168.1.32,47828,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.193,49167,192.168.1.33,7870,tcp,-,OTH,0,0,0.0,0.0028,1,ransomware
192.168.1.32,51142,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,34728,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.33,40895,192.168.1.193,445,tcp,-,SH,0,0,0.0,0.0028,1,ransomware
192.168.1.32,39608,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,58986,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,49678,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,38498,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.37,34097,192.168.1.193,445,tcp,-,SH,0,0,0.0,0.0028,1,ransomware
192.168.1.32,49136,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,33470,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,33438,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,42216,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,59756,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,60576,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,33478,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,43954,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,39522,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,45670,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,53214,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,42750,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,50012,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,53884,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,41246,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,39206,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,41818,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,33640,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,60740,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,44582,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,50346,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,34808,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,33314,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,55218,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,33466,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,44232,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,58516,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,59024,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,56888,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,39318,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,50102,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,33818,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,48354,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,49678,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,33580,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,46182,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,33182,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.37,4444,192.168.1.193,49218,tcp,-,OTH,0,0,0.0,0.0028,1,ransomware
192.168.1.32,37038,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,54310,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,43588,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,49134,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,45160,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.37,34537,192.168.1.193,445,tcp,-,SH,0,0,0.0,0.0028,1,ransomware
192.168.1.32,49948,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,53638,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,44658,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,53498,192.168.1.190,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.193,49236,192.168.1.37,4444,tcp,-,OTH,0,0,0.0,0.0028,1,ransomware
192.168.1.32,50446,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,45684,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,48348,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,59384,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,35192,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,46116,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,40308,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,56844,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,45944,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,36854,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,35168,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.33,38355,192.168.1.193,445,tcp,-,SH,0,0,0.0,0.0028,1,ransomware
192.168.1.32,35726,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,50710,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,34014,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.37,44963,192.168.1.193,445,tcp,-,SH,0,0,0.0,0.0028,1,ransomware
192.168.1.32,53240,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.33,35145,192.168.1.193,445,tcp,-,SH,0,0,0.0,0.0028,1,ransomware
192.168.1.32,39550,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,42500,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,54300,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,43112,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,46074,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,60980,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,55826,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,45748,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,35720,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,39588,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.33,42957,192.168.1.193,445,tcp,-,SH,0,0,0.0,0.0028,1,ransomware
192.168.1.32,48096,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,50420,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,50142,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,59166,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,43052,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,35788,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,48432,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,43588,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,42710,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,42602,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,47952,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,50744,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,48052,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,45982,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,45286,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,46734,18.194.169.124,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,50858,52.28.231.150,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
192.168.1.32,42490,176.28.50.165,80,tcp,-,SH,0,0,0.0,0.0028,1,xss
